Store_ID,month,Dept,IsHoliday,Weekly_Sales,CPI,Unemployment
1,5,34,0,10320.09,215.7339202,7.682
1,5,98,0,10650.51,215.7339202,7.682
1,5,12,0,14387.22,215.7339202,7.682
1,5,93,0,67912.16,215.7339202,7.682
1,5,96,0,32644.21,215.7339202,7.682
1,5,9,0,23918.77,215.7339202,7.682
1,5,95,0,112581.2,215.7339202,7.682
1,5,23,0,17367.03,215.7339202,7.682
1,5,40,0,54356.13,215.7339202,7.682
1,5,91,0,60481.74,215.7339202,7.682
1,5,38,0,84842.8,215.7339202,7.682
1,5,1,0,15136.78,215.7339202,7.682
1,5,2,0,44302.11,215.7339202,7.682
1,5,49,0,12269.91,215.7339202,7.682
1,5,5,0,15575.25,215.7339202,7.682
1,5,11,0,19511.5,215.7339202,7.682
1,5,81,0,29396.41,215.7339202,7.682
1,5,97,0,35237.13,215.7339202,7.682
1,5,7,0,18787.41,215.7339202,7.682
1,5,79,0,29087.29,215.7339202,7.682
1,5,87,0,41391.82,215.7339202,7.682
1,5,46,0,19408.71,215.5037878,7.682
1,5,10,0,30235.6,215.5037878,7.682
1,5,14,0,12746.66,215.5037878,7.682
1,5,94,0,68368.2,215.5037878,7.682
1,5,16,0,38914.76,215.5037878,7.682
1,5,4,0,36790.72,215.5037878,7.682
1,5,8,0,35972.12,215.5037878,7.682
1,5,90,0,76414.57,215.5037878,7.682
1,5,34,0,10175.87,215.5037878,7.682
1,5,12,0,11961.81,215.5037878,7.682
1,5,92,0,115361.04,215.5037878,7.682
1,5,97,0,34836.36,215.5037878,7.682
1,5,80,0,16729.47,215.5037878,7.682
1,5,91,0,55936.84,215.5037878,7.682
1,5,95,0,119815.67,215.5037878,7.682
1,5,96,0,43160.13,215.5037878,7.682
1,5,74,0,11548.4,215.5037878,7.682
1,5,5,0,16613.98,215.5037878,7.682
1,5,49,0,12403.64,215.5037878,7.682
1,5,1,0,15741.6,215.5037878,7.682
1,5,72,0,34073.97,215.5037878,7.682
1,5,93,0,66607.96,215.5037878,7.682
1,5,23,0,21275.42,215.5037878,7.682
1,5,82,0,19854.55,215.5037878,7.682
1,5,81,0,28360.73,215.5037878,7.682
1,5,7,0,26736.85,215.5037878,7.682
1,5,38,0,70061.97,215.5037878,7.682
1,5,13,0,36203.13,215.5037878,7.682
1,5,2,0,45072.11,215.5037878,7.682
1,5,9,0,26204.22,215.5037878,7.682
1,5,98,0,12147.76,215.5037878,7.682
1,5,11,0,27201.64,215.5037878,7.682
1,5,87,0,45105.26,215.5037878,7.682
1,5,40,0,54003.35,215.5037878,7.682
1,5,79,0,28296.72,215.5037878,7.682
1,6,14,0,13056.1,215.2736553,7.682
1,6,94,0,69573.58,215.2736553,7.682
1,6,46,0,21789.56,215.2736553,7.682
1,6,7,0,38450.3,215.2736553,7.682
1,6,80,0,18044.78,215.2736553,7.682
1,6,95,0,135260.48,215.2736553,7.682
1,6,90,0,83651.06,215.2736553,7.682
1,6,55,0,10291.31,215.2736553,7.682
1,6,16,0,44919.99,215.2736553,7.682
1,6,82,0,20885.95,215.2736553,7.682
1,6,91,0,64308.54,215.2736553,7.682
1,6,98,0,10403.06,215.2736553,7.682
1,6,4,0,42508.02,215.2736553,7.682
1,6,25,0,10967.44,215.2736553,7.682
1,6,49,0,10410.0,215.2736553,7.682
1,6,8,0,36767.22,215.2736553,7.682
1,6,34,0,12748.99,215.2736553,7.682
1,6,10,0,35960.03,215.2736553,7.682
1,6,93,0,74984.12,215.2736553,7.682
1,6,81,0,31054.35,215.2736553,7.682
1,6,97,0,39013.79,215.2736553,7.682
1,6,96,0,45278.54,215.2736553,7.682
1,6,1,0,16434.15,215.2736553,7.682
1,6,2,0,47844.27,215.2736553,7.682
1,6,74,0,12250.97,215.2736553,7.682
1,6,92,0,129624.28,215.2736553,7.682
1,6,23,0,22916.25,215.2736553,7.682
1,6,40,0,57452.29,215.2736553,7.682
1,6,5,0,16848.76,215.2736553,7.682
1,6,9,0,30796.28,215.2736553,7.682
1,6,13,0,39884.82,215.2736553,7.682
1,6,72,0,34638.69,215.2736553,7.682
1,6,38,0,89269.8,215.2736553,7.682
1,6,87,0,54807.83,215.2736553,7.682
1,6,11,0,38594.85,215.2736553,7.682
1,6,79,0,42896.37,215.2736553,7.682
1,6,12,0,13346.63,215.2736553,7.682
1,6,14,0,11795.34,215.0435229,7.682
1,6,4,0,35376.06,215.0435229,7.682
1,6,90,0,85613.47,215.0435229,7.682
1,6,82,0,20543.68,215.0435229,7.682
1,6,7,0,38569.49,215.0435229,7.682
1,6,23,0,21231.14,215.0435229,7.682
1,6,95,0,136364.45,215.0435229,7.682
1,6,34,0,12979.5,215.0435229,7.682
1,6,8,0,36099.62,215.0435229,7.682
1,6,79,0,35023.2,215.0435229,7.682
1,6,10,0,31578.41,215.0435229,7.682
1,6,87,0,48268.61,215.0435229,7.682
1,6,46,0,21209.8,215.0435229,7.682
1,6,1,0,15883.52,215.0435229,7.682
1,6,97,0,40101.21,215.0435229,7.682
1,6,40,0,56035.29,215.0435229,7.682
1,6,49,0,11447.02,215.0435229,7.682
1,6,16,0,38098.97,215.0435229,7.682
1,6,9,0,27241.97,215.0435229,7.682
1,6,96,0,39189.57,215.0435229,7.682
1,6,80,0,16982.86,215.0435229,7.682
1,6,94,0,68642.16,215.0435229,7.682
1,6,91,0,72773.22,215.0435229,7.682
1,6,5,0,18648.73,215.0435229,7.682
1,6,92,0,137181.12,215.0435229,7.682
1,6,81,0,30405.2,215.0435229,7.682
1,6,2,0,46363.93,215.0435229,7.682
1,6,72,0,30561.01,215.0435229,7.682
1,6,13,0,38080.39,215.0435229,7.682
1,6,74,0,11416.57,215.0435229,7.682
1,6,93,0,81251.13,215.0435229,7.682
1,6,11,0,41413.29,215.0435229,7.682
1,6,38,0,73273.96,215.0435229,7.682
1,6,12,0,12643.1,215.0435229,7.682
1,6,7,0,31439.02,214.9980596,7.682
1,6,67,0,10310.58,214.9980596,7.682
1,6,14,0,12884.03,214.9980596,7.682
1,6,17,0,10592.73,214.9980596,7.682
1,6,46,0,20273.99,214.9980596,7.682
1,6,8,0,34338.33,214.9980596,7.682
1,6,90,0,84721.24,214.9980596,7.682
1,6,5,0,17861.56,214.9980596,7.682
1,6,97,0,40178.65,214.9980596,7.682
1,6,25,0,11024.11,214.9980596,7.682
1,6,34,0,10034.64,214.9980596,7.682
1,6,94,0,64493.89,214.9980596,7.682
1,6,16,0,38282.75,214.9980596,7.682
1,6,82,0,19190.57,214.9980596,7.682
1,6,1,0,14978.09,214.9980596,7.682
1,6,92,0,131903.98,214.9980596,7.682
1,6,95,0,135197.62,214.9980596,7.682
1,6,23,0,21482.19,214.9980596,7.682
1,6,80,0,17338.92,214.9980596,7.682
1,6,96,0,38266.17,214.9980596,7.682
1,6,91,0,66982.05,214.9980596,7.682
1,6,10,0,31612.86,214.9980596,7.682
1,6,2,0,42939.63,214.9980596,7.682
1,6,79,0,29656.36,214.9980596,7.682
1,6,13,0,39020.06,214.9980596,7.682
1,6,12,0,10327.88,214.9980596,7.682
1,6,4,0,35523.17,214.9980596,7.682
1,6,40,0,53286.19,214.9980596,7.682
1,6,93,0,78948.63,214.9980596,7.682
1,6,72,0,36041.85,214.9980596,7.682
1,6,9,0,23176.62,214.9980596,7.682
1,6,11,0,35902.81,214.9980596,7.682
1,6,87,0,45207.02,214.9980596,7.682
1,6,81,0,30363.62,214.9980596,7.682
1,6,74,0,11751.46,214.9980596,7.682
1,6,38,0,72699.23,214.9980596,7.682
1,6,7,0,23791.78,215.0910982,7.682
1,6,92,0,112913.22,215.0910982,7.682
1,6,5,0,21695.24,215.0910982,7.682
1,6,46,0,20247.88,215.0910982,7.682
1,6,90,0,78145.72,215.0910982,7.682
1,6,55,0,10132.88,215.0910982,7.682
1,6,12,0,10438.17,215.0910982,7.682
1,6,8,0,34014.16,215.0910982,7.682
1,6,80,0,16536.03,215.0910982,7.682
1,6,10,0,29831.79,215.0910982,7.682
1,6,49,0,10370.58,215.0910982,7.682
1,6,82,0,23442.18,215.0910982,7.682
1,6,4,0,35062.02,215.0910982,7.682
1,6,2,0,42415.81,215.0910982,7.682
1,6,1,0,15682.81,215.0910982,7.682
1,6,25,0,11050.45,215.0910982,7.682
1,6,97,0,33724.87,215.0910982,7.682
1,6,67,0,10100.59,215.0910982,7.682
1,6,87,0,45183.0,215.0910982,7.682
1,6,95,0,121814.84,215.0910982,7.682
1,6,96,0,36449.4,215.0910982,7.682
1,6,94,0,60233.74,215.0910982,7.682
1,6,72,0,36991.99,215.0910982,7.682
1,6,13,0,37316.12,215.0910982,7.682
1,6,40,0,49621.61,215.0910982,7.682
1,6,91,0,58934.29,215.0910982,7.682
1,6,38,0,69283.24,215.0910982,7.682
1,6,79,0,29394.35,215.0910982,7.682
1,6,23,0,25480.66,215.0910982,7.682
1,6,16,0,31362.66,215.0910982,7.682
1,6,81,0,27718.78,215.0910982,7.682
1,6,74,0,10821.75,215.0910982,7.682
1,6,93,0,64541.85,215.0910982,7.682
1,6,9,0,24385.11,215.0910982,7.682
1,6,14,0,13580.61,215.0910982,7.682
1,6,11,0,35028.61,215.0910982,7.682
1,7,5,0,19239.86,215.1841368,7.962
1,7,8,0,34063.23,215.1841368,7.962
1,7,1,0,15363.5,215.1841368,7.962
1,7,90,0,81547.54,215.1841368,7.962
1,7,12,0,11414.72,215.1841368,7.962
1,7,80,0,16980.03,215.1841368,7.962
1,7,72,0,37493.58,215.1841368,7.962
1,7,97,0,36457.02,215.1841368,7.962
1,7,96,0,38496.08,215.1841368,7.962
1,7,2,0,45247.74,215.1841368,7.962
1,7,13,0,37414.14,215.1841368,7.962
1,7,10,0,29583.91,215.1841368,7.962
1,7,16,0,33435.46,215.1841368,7.962
1,7,82,0,20927.08,215.1841368,7.962
1,7,46,0,20260.49,215.1841368,7.962
1,7,40,0,54963.04,215.1841368,7.962
1,7,92,0,120155.9,215.1841368,7.962
1,7,93,0,68650.5,215.1841368,7.962
1,7,7,0,23747.1,215.1841368,7.962
1,7,23,0,19484.78,215.1841368,7.962
1,7,49,0,12148.34,215.1841368,7.962
1,7,38,0,68879.85,215.1841368,7.962
1,7,87,0,55289.47,215.1841368,7.962
1,7,81,0,29039.19,215.1841368,7.962
1,7,34,0,11695.86,215.1841368,7.962
1,7,95,0,128054.88,215.1841368,7.962
1,7,74,0,10969.87,215.1841368,7.962
1,7,91,0,61103.02,215.1841368,7.962
1,7,4,0,36451.71,215.1841368,7.962
1,7,14,0,13459.55,215.1841368,7.962
1,7,9,0,23809.04,215.1841368,7.962
1,7,79,0,35335.8,215.1841368,7.962
1,7,11,0,33808.27,215.1841368,7.962
1,7,94,0,64090.76,215.1841368,7.962
1,7,25,0,10158.06,215.1841368,7.962
1,7,1,0,16148.87,215.2771754,7.962
1,7,72,0,32577.03,215.2771754,7.962
1,7,46,0,20819.37,215.2771754,7.962
1,7,92,0,134861.72,215.2771754,7.962
1,7,2,0,44623.23,215.2771754,7.962
1,7,97,0,39544.16,215.2771754,7.962
1,7,90,0,81734.19,215.2771754,7.962
1,7,96,0,42248.59,215.2771754,7.962
1,7,82,0,21765.06,215.2771754,7.962
1,7,40,0,54701.65,215.2771754,7.962
1,7,93,0,80746.97,215.2771754,7.962
1,7,12,0,12384.1,215.2771754,7.962
1,7,10,0,31714.81,215.2771754,7.962
1,7,14,0,11578.97,215.2771754,7.962
1,7,38,0,70660.17,215.2771754,7.962
1,7,98,0,10753.17,215.2771754,7.962
1,7,13,0,38193.09,215.2771754,7.962
1,7,11,0,31642.79,215.2771754,7.962
1,7,8,0,35582.39,215.2771754,7.962
1,7,4,0,39149.99,215.2771754,7.962
1,7,80,0,16737.68,215.2771754,7.962
1,7,91,0,69752.06,215.2771754,7.962
1,7,16,0,32379.77,215.2771754,7.962
1,7,87,0,49784.22,215.2771754,7.962
1,7,94,0,68829.04,215.2771754,7.962
1,7,23,0,19567.15,215.2771754,7.962
1,7,95,0,133213.05,215.2771754,7.962
1,7,81,0,30907.17,215.2771754,7.962
1,7,34,0,13311.92,215.2771754,7.962
1,7,5,0,17989.45,215.2771754,7.962
1,7,25,0,10506.09,215.2771754,7.962
1,7,7,0,20691.6,215.2771754,7.962
1,7,79,0,36448.88,215.2771754,7.962
1,7,9,0,24644.78,215.2771754,7.962
1,7,97,0,38860.63,215.3611087,7.962
1,7,72,0,37570.26,215.3611087,7.962
1,7,38,0,81709.41,215.3611087,7.962
1,7,55,0,10956.97,215.3611087,7.962
1,7,96,0,32265.16,215.3611087,7.962
1,7,12,0,10046.0,215.3611087,7.962
1,7,46,0,18825.83,215.3611087,7.962
1,7,13,0,36966.32,215.3611087,7.962
1,7,23,0,18171.24,215.3611087,7.962
1,7,1,0,15654.85,215.3611087,7.962
1,7,16,0,25134.4,215.3611087,7.962
1,7,82,0,18346.17,215.3611087,7.962
1,7,40,0,50544.99,215.3611087,7.962
1,7,4,0,33930.8,215.3611087,7.962
1,7,9,0,17344.99,215.3611087,7.962
1,7,92,0,131780.8,215.3611087,7.962
1,7,8,0,33336.29,215.3611087,7.962
1,7,14,0,11404.37,215.3611087,7.962
1,7,94,0,66176.37,215.3611087,7.962
1,7,93,0,75611.67,215.3611087,7.962
1,7,95,0,127906.5,215.3611087,7.962
1,7,2,0,43260.96,215.3611087,7.962
1,7,91,0,72630.05,215.3611087,7.962
1,7,49,0,11921.08,215.3611087,7.962
1,7,11,0,37603.73,215.3611087,7.962
1,7,81,0,27839.64,215.3611087,7.962
1,7,34,0,10335.62,215.3611087,7.962
1,7,5,0,18444.8,215.3611087,7.962
1,7,90,0,80607.94,215.3611087,7.962
1,7,10,0,28299.95,215.3611087,7.962
1,7,79,0,29505.12,215.3611087,7.962
1,7,87,0,44682.84,215.3611087,7.962
1,7,7,0,14805.42,215.3611087,7.962
1,7,3,0,11578.11,215.3611087,7.962
1,7,97,0,35158.35,215.4222784,7.962
1,7,92,0,118968.09,215.4222784,7.962
1,7,12,0,11455.24,215.4222784,7.962
1,7,72,0,35464.49,215.4222784,7.962
1,7,13,0,37990.15,215.4222784,7.962
1,7,46,0,18212.87,215.4222784,7.962
1,7,90,0,77007.16,215.4222784,7.962
1,7,82,0,17312.56,215.4222784,7.962
1,7,2,0,45113.56,215.4222784,7.962
1,7,38,0,65138.27,215.4222784,7.962
1,7,93,0,67458.01,215.4222784,7.962
1,7,96,0,33359.3,215.4222784,7.962
1,7,16,0,20795.03,215.4222784,7.962
1,7,49,0,10128.42,215.4222784,7.962
1,7,95,0,121483.11,215.4222784,7.962
1,7,91,0,63838.02,215.4222784,7.962
1,7,11,0,33734.44,215.4222784,7.962
1,7,40,0,49585.06,215.4222784,7.962
1,7,1,0,15766.6,215.4222784,7.962
1,7,94,0,64679.25,215.4222784,7.962
1,7,7,0,16002.3,215.4222784,7.962
1,7,79,0,28530.68,215.4222784,7.962
1,7,10,0,29459.23,215.4222784,7.962
1,7,23,0,17140.02,215.4222784,7.962
1,7,3,0,16069.5,215.4222784,7.962
1,7,4,0,34630.02,215.4222784,7.962
1,7,81,0,27636.86,215.4222784,7.962
1,7,8,0,34006.29,215.4222784,7.962
1,7,14,0,11681.04,215.4222784,7.962
1,7,87,0,46947.71,215.4222784,7.962
1,7,5,0,19331.53,215.4222784,7.962
1,7,9,0,16973.16,215.4222784,7.962
1,7,38,0,68425.21,215.4834482,7.962
1,7,92,0,111929.27,215.4834482,7.962
1,7,72,0,36132.57,215.4834482,7.962
1,7,2,0,43191.02,215.4834482,7.962
1,7,13,0,34910.1,215.4834482,7.962
1,7,90,0,73528.32,215.4834482,7.962
1,7,93,0,58927.26,215.4834482,7.962
1,7,10,0,30521.96,215.4834482,7.962
1,7,87,0,43333.7,215.4834482,7.962
1,7,95,0,117284.94,215.4834482,7.962
1,7,46,0,17801.56,215.4834482,7.962
1,7,7,0,16061.11,215.4834482,7.962
1,7,11,0,31884.24,215.4834482,7.962
1,7,82,0,16405.74,215.4834482,7.962
1,7,12,0,11641.86,215.4834482,7.962
1,7,8,0,31981.72,215.4834482,7.962
1,7,49,0,11816.35,215.4834482,7.962
1,7,96,0,33784.54,215.4834482,7.962
1,7,81,0,26624.75,215.4834482,7.962
1,7,3,0,21331.51,215.4834482,7.962
1,7,97,0,32060.9,215.4834482,7.962
1,7,79,0,28715.75,215.4834482,7.962
1,7,16,0,19681.62,215.4834482,7.962
1,7,1,0,15922.41,215.4834482,7.962
1,7,5,0,17406.68,215.4834482,7.962
1,7,91,0,55048.43,215.4834482,7.962
1,7,23,0,17790.7,215.4834482,7.962
1,7,4,0,35555.5,215.4834482,7.962
1,7,9,0,18244.55,215.4834482,7.962
1,7,94,0,60914.58,215.4834482,7.962
1,7,40,0,48943.99,215.4834482,7.962
1,8,97,0,37986.05,215.544618,7.962
1,8,2,0,49359.75,215.544618,7.962
1,8,10,0,32548.48,215.544618,7.962
1,8,90,0,85719.19,215.544618,7.962
1,8,46,0,19741.45,215.544618,7.962
1,8,93,0,74028.8,215.544618,7.962
1,8,16,0,21143.58,215.544618,7.962
1,8,14,0,13330.04,215.544618,7.962
1,8,13,0,42542.66,215.544618,7.962
1,8,25,0,10582.42,215.544618,7.962
1,8,72,0,41315.33,215.544618,7.962
1,8,74,0,10460.68,215.544618,7.962
1,8,49,0,13557.11,215.544618,7.962
1,8,94,0,71058.02,215.544618,7.962
1,8,82,0,20902.12,215.544618,7.962
1,8,12,0,10145.97,215.544618,7.962
1,8,92,0,137310.45,215.544618,7.962
1,8,98,0,10252.87,215.544618,7.962
1,8,95,0,138538.47,215.544618,7.962
1,8,34,0,13498.51,215.544618,7.962
1,8,5,0,21183.42,215.544618,7.962
1,8,96,0,32757.9,215.544618,7.962
1,8,7,0,17388.43,215.544618,7.962
1,8,80,0,18308.8,215.544618,7.962
1,8,9,0,21425.32,215.544618,7.962
1,8,1,0,15295.55,215.544618,7.962
1,8,40,0,56976.03,215.544618,7.962
1,8,91,0,68086.06,215.544618,7.962
1,8,8,0,35484.32,215.544618,7.962
1,8,38,0,96719.55,215.544618,7.962
1,8,4,0,39339.09,215.544618,7.962
1,8,79,0,45837.83,215.544618,7.962
1,8,23,0,20923.11,215.544618,7.962
1,8,81,0,30825.65,215.544618,7.962
1,8,3,0,31248.98,215.544618,7.962
1,8,11,0,33020.31,215.544618,7.962
1,8,87,0,58724.31,215.544618,7.962
1,8,97,0,37747.44,215.6057878,7.962
1,8,49,0,14666.76,215.6057878,7.962
1,8,82,0,18091.77,215.6057878,7.962
1,8,10,0,31383.62,215.6057878,7.962
1,8,1,0,14539.79,215.6057878,7.962
1,8,90,0,88561.84,215.6057878,7.962
1,8,23,0,21142.51,215.6057878,7.962
1,8,46,0,17231.34,215.6057878,7.962
1,8,80,0,20124.61,215.6057878,7.962
1,8,2,0,45341.92,215.6057878,7.962
1,8,16,0,17998.16,215.6057878,7.962
1,8,95,0,138567.1,215.6057878,7.962
1,8,34,0,11185.39,215.6057878,7.962
1,8,8,0,31061.21,215.6057878,7.962
1,8,91,0,71768.89,215.6057878,7.962
1,8,93,0,77994.13,215.6057878,7.962
1,8,74,0,12363.2,215.6057878,7.962
1,8,12,0,11581.03,215.6057878,7.962
1,8,94,0,71110.75,215.6057878,7.962
1,8,14,0,12652.58,215.6057878,7.962
1,8,96,0,32767.41,215.6057878,7.962
1,8,7,0,14088.28,215.6057878,7.962
1,8,92,0,139822.31,215.6057878,7.962
1,8,72,0,39234.13,215.6057878,7.962
1,8,98,0,11003.31,215.6057878,7.962
1,8,38,0,69572.84,215.6057878,7.962
1,8,87,0,40366.17,215.6057878,7.962
1,8,5,0,21320.93,215.6057878,7.962
1,8,11,0,23696.66,215.6057878,7.962
1,8,4,0,37449.94,215.6057878,7.962
1,8,40,0,51106.65,215.6057878,7.962
1,8,3,0,32148.93,215.6057878,7.962
1,8,9,0,18708.23,215.6057878,7.962
1,8,81,0,30549.41,215.6057878,7.962
1,8,79,0,29878.13,215.6057878,7.962
1,8,13,0,37593.97,215.6057878,7.962
1,8,14,0,11724.24,215.6693107,7.962
1,8,49,0,13037.99,215.6693107,7.962
1,8,95,0,133260.84,215.6693107,7.962
1,8,23,0,23568.53,215.6693107,7.962
1,8,1,0,14689.24,215.6693107,7.962
1,8,24,0,14288.65,215.6693107,7.962
1,8,82,0,17513.33,215.6693107,7.962
1,8,94,0,67602.79,215.6693107,7.962
1,8,11,0,18661.68,215.6693107,7.962
1,8,9,0,18244.5,215.6693107,7.962
1,8,46,0,17501.25,215.6693107,7.962
1,8,90,0,88820.61,215.6693107,7.962
1,8,3,0,41603.11,215.6693107,7.962
1,8,96,0,29969.5,215.6693107,7.962
1,8,2,0,46391.12,215.6693107,7.962
1,8,79,0,32156.49,215.6693107,7.962
1,8,16,0,15998.18,215.6693107,7.962
1,8,92,0,132026.44,215.6693107,7.962
1,8,10,0,28909.06,215.6693107,7.962
1,8,98,0,11210.22,215.6693107,7.962
1,8,74,0,12020.11,215.6693107,7.962
1,8,93,0,75368.89,215.6693107,7.962
1,8,34,0,11307.0,215.6693107,7.962
1,8,8,0,32707.8,215.6693107,7.962
1,8,91,0,67995.61,215.6693107,7.962
1,8,80,0,19146.71,215.6693107,7.962
1,8,72,0,42481.55,215.6693107,7.962
1,8,5,0,18643.51,215.6693107,7.962
1,8,12,0,10094.04,215.6693107,7.962
1,8,33,0,11860.56,215.6693107,7.962
1,8,7,0,13413.8,215.6693107,7.962
1,8,38,0,71090.57,215.6693107,7.962
1,8,40,0,53241.38,215.6693107,7.962
1,8,97,0,38711.47,215.6693107,7.962
1,8,81,0,30031.85,215.6693107,7.962
1,8,4,0,39148.87,215.6693107,7.962
1,8,13,0,38533.7,215.6693107,7.962
1,8,87,0,46018.41,215.6693107,7.962
1,8,31,0,10089.76,215.7332258,7.962
1,8,8,0,32668.5,215.7332258,7.962
1,8,10,0,30630.65,215.7332258,7.962
1,8,82,0,17447.29,215.7332258,7.962
1,8,24,0,13670.95,215.7332258,7.962
1,8,79,0,29392.95,215.7332258,7.962
1,8,90,0,78805.43,215.7332258,7.962
1,8,7,0,12116.03,215.7332258,7.962
1,8,91,0,59197.5,215.7332258,7.962
1,8,1,0,14537.37,215.7332258,7.962
1,8,72,0,49944.34,215.7332258,7.962
1,8,92,0,117474.47,215.7332258,7.962
1,8,46,0,17963.72,215.7332258,7.962
1,8,11,0,19767.53,215.7332258,7.962
1,8,96,0,29743.7,215.7332258,7.962
1,8,97,0,33691.44,215.7332258,7.962
1,8,23,0,24851.96,215.7332258,7.962
1,8,16,0,11671.46,215.7332258,7.962
1,8,40,0,54901.78,215.7332258,7.962
1,8,13,0,38727.3,215.7332258,7.962
1,8,33,0,11409.33,215.7332258,7.962
1,8,81,0,27927.33,215.7332258,7.962
1,8,93,0,61528.93,215.7332258,7.962
1,8,3,0,49775.52,215.7332258,7.962
1,8,9,0,21140.44,215.7332258,7.962
1,8,34,0,10365.03,215.7332258,7.962
1,8,94,0,66796.49,215.7332258,7.962
1,8,74,0,13971.69,215.7332258,7.962
1,8,95,0,122721.92,215.7332258,7.962
1,8,87,0,45772.44,215.7332258,7.962
1,8,80,0,17705.84,215.7332258,7.962
1,8,49,0,13517.07,215.7332258,7.962
1,8,14,0,14364.42,215.7332258,7.962
1,8,38,0,60459.08,215.7332258,7.962
1,8,5,0,15478.26,215.7332258,7.962
1,8,4,0,37495.2,215.7332258,7.962
1,8,25,0,10073.34,215.7332258,7.962
1,8,2,0,47659.93,215.7332258,7.962
1,9,82,0,18775.72,215.7971409,7.962
1,9,11,0,20626.08,215.7971409,7.962
1,9,90,0,89094.73,215.7971409,7.962
1,9,10,0,30606.87,215.7971409,7.962
1,9,8,0,34963.68,215.7971409,7.962
1,9,16,0,15288.9,215.7971409,7.962
1,9,55,0,11307.8,215.7971409,7.962
1,9,12,0,10325.4,215.7971409,7.962
1,9,95,0,130446.34,215.7971409,7.962
1,9,93,0,73692.87,215.7971409,7.962
1,9,96,0,32784.16,215.7971409,7.962
1,9,7,0,14564.8,215.7971409,7.962
1,9,91,0,63542.29,215.7971409,7.962
1,9,13,0,42713.81,215.7971409,7.962
1,9,72,0,47054.71,215.7971409,7.962
1,9,92,0,131142.28,215.7971409,7.962
1,9,46,0,18204.34,215.7971409,7.962
1,9,23,0,18827.59,215.7971409,7.962
1,9,5,0,20432.91,215.7971409,7.962
1,9,2,0,49419.75,215.7971409,7.962
1,9,98,0,10663.12,215.7971409,7.962
1,9,40,0,57323.34,215.7971409,7.962
1,9,74,0,12486.32,215.7971409,7.962
1,9,81,0,29191.31,215.7971409,7.962
1,9,14,0,12708.18,215.7971409,7.962
1,9,80,0,18477.42,215.7971409,7.962
1,9,9,0,38656.8,215.7971409,7.962
1,9,97,0,36907.61,215.7971409,7.962
1,9,3,0,19604.47,215.7971409,7.962
1,9,49,0,11004.04,215.7971409,7.962
1,9,38,0,86374.76,215.7971409,7.962
1,9,4,0,36589.07,215.7971409,7.962
1,9,94,0,69864.82,215.7971409,7.962
1,9,79,0,40331.25,215.7971409,7.962
1,9,87,0,56613.78,215.7971409,7.962
1,9,1,0,15277.27,215.7971409,7.962
1,9,90,1,90974.88,215.861056,7.962
1,9,95,1,133762.77,215.861056,7.962
1,9,10,1,31416.52,215.861056,7.962
1,9,16,1,17838.29,215.861056,7.962
1,9,98,1,11580.27,215.861056,7.962
1,9,40,1,56234.81,215.861056,7.962
1,9,8,1,34246.67,215.861056,7.962
1,9,46,1,16566.4,215.861056,7.962
1,9,11,1,20208.4,215.861056,7.962
1,9,96,1,32182.39,215.861056,7.962
1,9,7,1,13370.82,215.861056,7.962
1,9,2,1,43315.85,215.861056,7.962
1,9,14,1,13550.53,215.861056,7.962
1,9,13,1,38045.63,215.861056,7.962
1,9,87,1,50145.72,215.861056,7.962
1,9,92,1,144592.44,215.861056,7.962
1,9,91,1,70857.27,215.861056,7.962
1,9,5,1,19075.78,215.861056,7.962
1,9,23,1,16403.15,215.861056,7.962
1,9,49,1,11075.68,215.861056,7.962
1,9,12,1,10927.54,215.861056,7.962
1,9,9,1,35450.71,215.861056,7.962
1,9,94,1,67510.59,215.861056,7.962
1,9,81,1,30764.85,215.861056,7.962
1,9,72,1,38861.38,215.861056,7.962
1,9,4,1,35105.96,215.861056,7.962
1,9,80,1,19080.96,215.861056,7.962
1,9,79,1,34786.75,215.861056,7.962
1,9,93,1,83809.26,215.861056,7.962
1,9,74,1,11107.38,215.861056,7.962
1,9,38,1,77634.79,215.861056,7.962
1,9,97,1,39703.09,215.861056,7.962
1,9,1,1,17746.68,215.861056,7.962
1,9,3,1,12778.28,215.861056,7.962
1,9,82,1,18293.46,215.861056,7.962
1,9,90,0,91983.47,216.0410526,7.962
1,9,23,0,13053.74,216.0410526,7.962
1,9,95,0,133939.4,216.0410526,7.962
1,9,16,0,13499.43,216.0410526,7.962
1,9,96,0,31689.22,216.0410526,7.962
1,9,10,0,32147.59,216.0410526,7.962
1,9,46,0,17763.55,216.0410526,7.962
1,9,8,0,35018.8,216.0410526,7.962
1,9,12,0,10392.19,216.0410526,7.962
1,9,87,0,46154.22,216.0410526,7.962
1,9,91,0,71049.64,216.0410526,7.962
1,9,81,0,29282.71,216.0410526,7.962
1,9,2,0,42963.96,216.0410526,7.962
1,9,11,0,19000.25,216.0410526,7.962
1,9,98,0,11911.48,216.0410526,7.962
1,9,13,0,38382.65,216.0410526,7.962
1,9,40,0,58226.24,216.0410526,7.962
1,9,82,0,19609.72,216.0410526,7.962
1,9,3,0,10412.88,216.0410526,7.962
1,9,80,0,18221.94,216.0410526,7.962
1,9,5,0,19386.23,216.0410526,7.962
1,9,7,0,14948.27,216.0410526,7.962
1,9,93,0,81435.22,216.0410526,7.962
1,9,9,0,27333.83,216.0410526,7.962
1,9,79,0,32427.96,216.0410526,7.962
