index,Store_ID,Month,Dept,IsHoliday,Weekly_Sales,CPI,Unemployment
2378,1,4,16,0,40280.3,215.6279544,7.682
2379,1,4,94,0,68973.95,215.6279544,7.682
2380,1,4,87,0,47627.03,215.6279544,7.682
2381,1,4,80,0,15630.25,215.6279544,7.682
2382,1,4,5,0,17503.28,215.6279544,7.682
2383,1,4,25,0,10050.82,215.6279544,7.682
2384,1,4,98,0,11362.0,215.6279544,7.682
2385,1,4,23,0,19226.08,215.6279544,7.682
2386,1,4,7,0,22934.42,215.6279544,7.682
2387,1,4,81,0,28068.91,215.6279544,7.682
2388,1,4,95,0,111764.31,215.6279544,7.682
2389,1,4,10,0,28188.01,215.6279544,7.682
2390,1,4,8,0,32827.42,215.6279544,7.682
2391,1,4,91,0,54050.06,215.6279544,7.682
2392,1,4,97,0,31939.43,215.6279544,7.682
2393,1,4,79,0,28255.73,215.6279544,7.682
2394,1,5,82,0,21181.28,215.7960035,7.682
2395,1,5,12,0,11747.79,215.7960035,7.682
2396,1,5,92,0,140304.75,215.7960035,7.682
2397,1,5,9,0,23957.45,215.7960035,7.682
2398,1,5,74,0,10756.85,215.7960035,7.682
2399,1,5,72,0,43167.81,215.7960035,7.682
2400,1,5,17,0,10121.32,215.7960035,7.682
2401,1,5,90,0,85337.89,215.7960035,7.682
2402,1,5,67,0,17084.25,215.7960035,7.682
2403,1,5,96,0,35061.31,215.7960035,7.682
2404,1,5,13,0,40581.52,215.7960035,7.682
2405,1,5,4,0,37827.69,215.7960035,7.682
2406,1,5,25,0,10466.42,215.7960035,7.682
2407,1,5,46,0,21598.1,215.7960035,7.682
2408,1,5,38,0,87761.73,215.7960035,7.682
2409,1,5,11,0,23607.73,215.7960035,7.682
2410,1,5,91,0,67932.66,215.7960035,7.682
2411,1,5,40,0,59451.44,215.7960035,7.682
2412,1,5,16,0,37972.19,215.7960035,7.682
2413,1,5,34,0,10790.42,215.7960035,7.682
2414,1,5,14,0,15820.88,215.7960035,7.682
2415,1,5,2,0,50139.92,215.7960035,7.682
2416,1,5,49,0,13008.14,215.7960035,7.682
2417,1,5,95,0,120882.84,215.7960035,7.682
2418,1,5,80,0,17454.19,215.7960035,7.682
2419,1,5,97,0,38463.79,215.7960035,7.682
2420,1,5,8,0,37360.03,215.7960035,7.682
2421,1,5,93,0,79231.58,215.7960035,7.682
2422,1,5,7,0,19394.0,215.7960035,7.682
2423,1,5,81,0,31773.1,215.7960035,7.682
2424,1,5,94,0,73210.1,215.7960035,7.682
2425,1,5,1,0,20138.19,215.7960035,7.682
2426,1,5,79,0,44271.49,215.7960035,7.682
2427,1,5,87,0,56650.93,215.7960035,7.682
2428,1,5,5,0,16195.54,215.7960035,7.682
2429,1,5,55,0,10456.91,215.7960035,7.682
2430,1,5,3,0,10420.92,215.7960035,7.682
2431,1,5,10,0,28902.6,215.7960035,7.682
2432,1,5,98,0,10564.03,215.7960035,7.682
2433,1,5,23,0,19922.66,215.7960035,7.682
2434,1,5,67,0,17687.93,215.9640526,7.682
2435,1,5,74,0,11468.59,215.9640526,7.682
2436,1,5,82,0,20663.71,215.9640526,7.682
2437,1,5,14,0,15385.02,215.9640526,7.682
2438,1,5,12,0,12272.92,215.9640526,7.682
2439,1,5,92,0,131147.68,215.9640526,7.682
2440,1,5,10,0,28848.69,215.9640526,7.682
2441,1,5,46,0,20003.0,215.9640526,7.682
2442,1,5,56,0,10048.15,215.9640526,7.682
2443,1,5,72,0,41898.67,215.9640526,7.682
2444,1,5,4,0,33471.81,215.9640526,7.682
2445,1,5,90,0,81465.8,215.9640526,7.682
2446,1,5,16,0,40944.33,215.9640526,7.682
2447,1,5,80,0,16862.36,215.9640526,7.682
2448,1,5,96,0,31276.01,215.9640526,7.682
2449,1,5,8,0,34727.2,215.9640526,7.682
2450,1,5,34,0,13181.27,215.9640526,7.682
2451,1,5,1,0,17235.15,215.9640526,7.682
2452,1,5,91,0,69132.31,215.9640526,7.682
2453,1,5,9,0,23424.18,215.9640526,7.682
2454,1,5,97,0,39672.38,215.9640526,7.682
2455,1,5,93,0,80678.85,215.9640526,7.682
2456,1,5,13,0,35378.71,215.9640526,7.682
2457,1,5,2,0,44274.15,215.9640526,7.682
2458,1,5,25,0,10360.45,215.9640526,7.682
2459,1,5,98,0,13523.34,215.9640526,7.682
2460,1,5,95,0,124953.94,215.9640526,7.682
2461,1,5,94,0,86052.03,215.9640526,7.682
2462,1,5,38,0,100494.82,215.9640526,7.682
2463,1,5,11,0,25332.93,215.9640526,7.682
2464,1,5,49,0,11749.4,215.9640526,7.682
2465,1,5,40,0,54974.92,215.9640526,7.682
2466,1,5,55,0,10183.87,215.9640526,7.682
2467,1,5,87,0,48182.98,215.9640526,7.682
2468,1,5,32,0,15230.65,215.9640526,7.682
2469,1,5,7,0,21344.39,215.9640526,7.682
2470,1,5,5,0,15587.78,215.9640526,7.682
2471,1,5,81,0,31004.25,215.9640526,7.682
2472,1,5,23,0,21917.77,215.9640526,7.682
2473,1,5,79,0,33007.29,215.9640526,7.682
2474,1,5,92,0,123050.97,215.7339202,7.682
2475,1,5,72,0,32615.01,215.7339202,7.682
2476,1,5,10,0,28586.42,215.7339202,7.682
2477,1,5,94,0,65244.11,215.7339202,7.682
2478,1,5,14,0,13166.43,215.7339202,7.682
2479,1,5,46,0,20625.85,215.7339202,7.682
2480,1,5,82,0,17960.55,215.7339202,7.682
2481,1,5,80,0,16973.96,215.7339202,7.682
2482,1,5,90,0,74840.01,215.7339202,7.682
2483,1,5,13,0,35816.48,215.7339202,7.682
2484,1,5,16,0,35861.13,215.7339202,7.682
2485,1,5,4,0,34137.41,215.7339202,7.682
2486,1,5,8,0,35631.59,215.7339202,7.682
2487,1,5,34,0,10320.09,215.7339202,7.682
2488,1,5,98,0,10650.51,215.7339202,7.682
2489,1,5,12,0,14387.22,215.7339202,7.682
2490,1,5,93,0,67912.16,215.7339202,7.682
2491,1,5,96,0,32644.21,215.7339202,7.682
2492,1,5,9,0,23918.77,215.7339202,7.682
2493,1,5,95,0,112581.2,215.7339202,7.682
2494,1,5,23,0,17367.03,215.7339202,7.682
2495,1,5,40,0,54356.13,215.7339202,7.682
2496,1,5,91,0,60481.74,215.7339202,7.682
2497,1,5,38,0,84842.8,215.7339202,7.682
2498,1,5,1,0,15136.78,215.7339202,7.682
2499,1,5,2,0,44302.11,215.7339202,7.682
2500,1,5,49,0,12269.91,215.7339202,7.682
2501,1,5,5,0,15575.25,215.7339202,7.682
2502,1,5,11,0,19511.5,215.7339202,7.682
2503,1,5,81,0,29396.41,215.7339202,7.682
2504,1,5,97,0,35237.13,215.7339202,7.682
2505,1,5,7,0,18787.41,215.7339202,7.682
2506,1,5,79,0,29087.29,215.7339202,7.682
2507,1,5,87,0,41391.82,215.7339202,7.682
2508,1,5,46,0,19408.71,215.5037878,7.682
2509,1,5,10,0,30235.6,215.5037878,7.682
2510,1,5,14,0,12746.66,215.5037878,7.682
2511,1,5,94,0,68368.2,215.5037878,7.682
2512,1,5,16,0,38914.76,215.5037878,7.682
2513,1,5,4,0,36790.72,215.5037878,7.682
2514,1,5,8,0,35972.12,215.5037878,7.682
2515,1,5,90,0,76414.57,215.5037878,7.682
2516,1,5,34,0,10175.87,215.5037878,7.682
2517,1,5,12,0,11961.81,215.5037878,7.682
2518,1,5,92,0,115361.04,215.5037878,7.682
2519,1,5,97,0,34836.36,215.5037878,7.682
2520,1,5,80,0,16729.47,215.5037878,7.682
2521,1,5,91,0,55936.84,215.5037878,7.682
2522,1,5,95,0,119815.67,215.5037878,7.682
2523,1,5,96,0,43160.13,215.5037878,7.682
2524,1,5,74,0,11548.4,215.5037878,7.682
2525,1,5,5,0,16613.98,215.5037878,7.682
2526,1,5,49,0,12403.64,215.5037878,7.682
2527,1,5,1,0,15741.6,215.5037878,7.682
2528,1,5,72,0,34073.97,215.5037878,7.682
2529,1,5,93,0,66607.96,215.5037878,7.682
2530,1,5,23,0,21275.42,215.5037878,7.682
2531,1,5,82,0,19854.55,215.5037878,7.682
2532,1,5,81,0,28360.73,215.5037878,7.682
2533,1,5,7,0,26736.85,215.5037878,7.682
2534,1,5,38,0,70061.97,215.5037878,7.682
2535,1,5,13,0,36203.13,215.5037878,7.682
2536,1,5,2,0,45072.11,215.5037878,7.682
2537,1,5,9,0,26204.22,215.5037878,7.682
2538,1,5,98,0,12147.76,215.5037878,7.682
2539,1,5,11,0,27201.64,215.5037878,7.682
2540,1,5,87,0,45105.26,215.5037878,7.682
2541,1,5,40,0,54003.35,215.5037878,7.682
2542,1,5,79,0,28296.72,215.5037878,7.682
2543,1,6,14,0,13056.1,215.2736553,7.682
2544,1,6,94,0,69573.58,215.2736553,7.682
2545,1,6,46,0,21789.56,215.2736553,7.682
2546,1,6,7,0,38450.3,215.2736553,7.682
2547,1,6,80,0,18044.78,215.2736553,7.682
2548,1,6,95,0,135260.49,215.2736553,7.682
2549,1,6,90,0,83651.06,215.2736553,7.682
2550,1,6,55,0,10291.31,215.2736553,7.682
2551,1,6,16,0,44919.99,215.2736553,7.682
2552,1,6,82,0,20885.95,215.2736553,7.682
2553,1,6,91,0,64308.54,215.2736553,7.682
2554,1,6,98,0,10403.06,215.2736553,7.682
2555,1,6,4,0,42508.02,215.2736553,7.682
2556,1,6,25,0,10967.44,215.2736553,7.682
2557,1,6,49,0,10410.0,215.2736553,7.682
2558,1,6,8,0,36767.22,215.2736553,7.682
2559,1,6,34,0,12748.99,215.2736553,7.682
2560,1,6,10,0,35960.03,215.2736553,7.682
2561,1,6,93,0,74984.12,215.2736553,7.682
2562,1,6,81,0,31054.35,215.2736553,7.682
2563,1,6,97,0,39013.79,215.2736553,7.682
2564,1,6,96,0,45278.54,215.2736553,7.682
2565,1,6,1,0,16434.15,215.2736553,7.682
2566,1,6,2,0,47844.27,215.2736553,7.682
2567,1,6,74,0,12250.97,215.2736553,7.682
2568,1,6,92,0,129624.28,215.2736553,7.682
2569,1,6,23,0,22916.25,215.2736553,7.682
2570,1,6,40,0,57452.29,215.2736553,7.682
2571,1,6,5,0,16848.76,215.2736553,7.682
2572,1,6,9,0,30796.28,215.2736553,7.682
2573,1,6,13,0,39884.82,215.2736553,7.682
2574,1,6,72,0,34638.69,215.2736553,7.682
2575,1,6,38,0,89269.8,215.2736553,7.682
2576,1,6,87,0,54807.83,215.2736553,7.682
2577,1,6,11,0,38594.85,215.2736553,7.682
2578,1,6,79,0,42896.37,215.2736553,7.682
2579,1,6,12,0,13346.63,215.2736553,7.682
2580,1,6,14,0,11795.34,215.0435229,7.682
2581,1,6,4,0,35376.06,215.0435229,7.682
2582,1,6,90,0,85613.47,215.0435229,7.682
2583,1,6,82,0,20543.68,215.0435229,7.682
2584,1,6,7,0,38569.49,215.0435229,7.682
2585,1,6,23,0,21231.14,215.0435229,7.682
2586,1,6,95,0,136364.46,215.0435229,7.682
2587,1,6,34,0,12979.5,215.0435229,7.682
2588,1,6,8,0,36099.62,215.0435229,7.682
2589,1,6,79,0,35023.2,215.0435229,7.682
2590,1,6,10,0,31578.41,215.0435229,7.682
2591,1,6,87,0,48268.61,215.0435229,7.682
2592,1,6,46,0,21209.8,215.0435229,7.682
2593,1,6,1,0,15883.52,215.0435229,7.682
2594,1,6,97,0,40101.21,215.0435229,7.682
2595,1,6,40,0,56035.29,215.0435229,7.682
2596,1,6,49,0,11447.02,215.0435229,7.682
2597,1,6,16,0,38098.97,215.0435229,7.682
2598,1,6,9,0,27241.97,215.0435229,7.682
2599,1,6,96,0,39189.57,215.0435229,7.682
2600,1,6,80,0,16982.86,215.0435229,7.682
2601,1,6,94,0,68642.16,215.0435229,7.682
2602,1,6,91,0,72773.22,215.0435229,7.682
2603,1,6,5,0,18648.73,215.0435229,7.682
2604,1,6,92,0,137181.13,215.0435229,7.682
2605,1,6,81,0,30405.2,215.0435229,7.682
2606,1,6,2,0,46363.93,215.0435229,7.682
2607,1,6,72,0,30561.01,215.0435229,7.682
2608,1,6,13,0,38080.39,215.0435229,7.682
2609,1,6,74,0,11416.57,215.0435229,7.682
2610,1,6,93,0,81251.13,215.0435229,7.682
2611,1,6,11,0,41413.29,215.0435229,7.682
2612,1,6,38,0,73273.96,215.0435229,7.682
2613,1,6,12,0,12643.1,215.0435229,7.682
2614,1,6,7,0,31439.02,214.9980596,7.682
2615,1,6,67,0,10310.58,214.9980596,7.682
2616,1,6,14,0,12884.03,214.9980596,7.682
2617,1,6,17,0,10592.73,214.9980596,7.682
2618,1,6,46,0,20273.99,214.9980596,7.682
2619,1,6,8,0,34338.33,214.9980596,7.682
2620,1,6,90,0,84721.24,214.9980596,7.682
2621,1,6,5,0,17861.56,214.9980596,7.682
2622,1,6,97,0,40178.65,214.9980596,7.682
2623,1,6,25,0,11024.11,214.9980596,7.682
2624,1,6,34,0,10034.64,214.9980596,7.682
2625,1,6,94,0,64493.89,214.9980596,7.682
2626,1,6,16,0,38282.75,214.9980596,7.682
2627,1,6,82,0,19190.57,214.9980596,7.682
2628,1,6,1,0,14978.09,214.9980596,7.682
2629,1,6,92,0,131903.99,214.9980596,7.682
2630,1,6,95,0,135197.63,214.9980596,7.682
2631,1,6,23,0,21482.19,214.9980596,7.682
2632,1,6,80,0,17338.92,214.9980596,7.682
2633,1,6,96,0,38266.17,214.9980596,7.682
2634,1,6,91,0,66982.05,214.9980596,7.682
2635,1,6,10,0,31612.86,214.9980596,7.682
2636,1,6,2,0,42939.63,214.9980596,7.682
2637,1,6,79,0,29656.36,214.9980596,7.682
2638,1,6,13,0,39020.06,214.9980596,7.682
2639,1,6,12,0,10327.88,214.9980596,7.682
2640,1,6,4,0,35523.17,214.9980596,7.682
2641,1,6,40,0,53286.19,214.9980596,7.682
2642,1,6,93,0,78948.63,214.9980596,7.682
2643,1,6,72,0,36041.85,214.9980596,7.682
2644,1,6,9,0,23176.62,214.9980596,7.682
2645,1,6,11,0,35902.81,214.9980596,7.682
2646,1,6,87,0,45207.02,214.9980596,7.682
2647,1,6,81,0,30363.62,214.9980596,7.682
2648,1,6,74,0,11751.46,214.9980596,7.682
2649,1,6,38,0,72699.23,214.9980596,7.682
2650,1,6,7,0,23791.78,215.0910982,7.682
2651,1,6,92,0,112913.22,215.0910982,7.682
2652,1,6,5,0,21695.24,215.0910982,7.682
2653,1,6,46,0,20247.88,215.0910982,7.682
2654,1,6,90,0,78145.72,215.0910982,7.682
2655,1,6,55,0,10132.88,215.0910982,7.682
2656,1,6,12,0,10438.17,215.0910982,7.682
2657,1,6,8,0,34014.16,215.0910982,7.682
2658,1,6,80,0,16536.03,215.0910982,7.682
2659,1,6,10,0,29831.79,215.0910982,7.682
2660,1,6,49,0,10370.58,215.0910982,7.682
2661,1,6,82,0,23442.18,215.0910982,7.682
2662,1,6,4,0,35062.02,215.0910982,7.682
2663,1,6,2,0,42415.81,215.0910982,7.682
2664,1,6,1,0,15682.81,215.0910982,7.682
2665,1,6,25,0,11050.45,215.0910982,7.682
2666,1,6,97,0,33724.87,215.0910982,7.682
2667,1,6,67,0,10100.59,215.0910982,7.682
2668,1,6,87,0,45183.0,215.0910982,7.682
2669,1,6,95,0,121814.84,215.0910982,7.682
2670,1,6,96,0,36449.4,215.0910982,7.682
2671,1,6,94,0,60233.74,215.0910982,7.682
2672,1,6,72,0,36991.99,215.0910982,7.682
2673,1,6,13,0,37316.12,215.0910982,7.682
2674,1,6,40,0,49621.61,215.0910982,7.682
2675,1,6,91,0,58934.29,215.0910982,7.682
2676,1,6,38,0,69283.24,215.0910982,7.682
2677,1,6,79,0,29394.35,215.0910982,7.682
2678,1,6,23,0,25480.66,215.0910982,7.682
2679,1,6,16,0,31362.66,215.0910982,7.682
2680,1,6,81,0,27718.78,215.0910982,7.682
2681,1,6,74,0,10821.75,215.0910982,7.682
2682,1,6,93,0,64541.85,215.0910982,7.682
2683,1,6,9,0,24385.11,215.0910982,7.682
2684,1,6,14,0,13580.61,215.0910982,7.682
2685,1,6,11,0,35028.61,215.0910982,7.682
2686,1,7,5,0,19239.86,215.1841368,7.962
2687,1,7,8,0,34063.23,215.1841368,7.962
2688,1,7,1,0,15363.5,215.1841368,7.962
2689,1,7,90,0,81547.54,215.1841368,7.962
2690,1,7,12,0,11414.72,215.1841368,7.962
2691,1,7,80,0,16980.03,215.1841368,7.962
2692,1,7,72,0,37493.58,215.1841368,7.962
2693,1,7,97,0,36457.02,215.1841368,7.962
2694,1,7,96,0,38496.08,215.1841368,7.962
2695,1,7,2,0,45247.74,215.1841368,7.962
2696,1,7,13,0,37414.14,215.1841368,7.962
2697,1,7,10,0,29583.91,215.1841368,7.962
2698,1,7,16,0,33435.46,215.1841368,7.962
2699,1,7,82,0,20927.08,215.1841368,7.962
2700,1,7,46,0,20260.49,215.1841368,7.962
2701,1,7,40,0,54963.04,215.1841368,7.962
2702,1,7,92,0,120155.9,215.1841368,7.962
2703,1,7,93,0,68650.5,215.1841368,7.962
2704,1,7,7,0,23747.1,215.1841368,7.962
2705,1,7,23,0,19484.78,215.1841368,7.962
2706,1,7,49,0,12148.34,215.1841368,7.962
2707,1,7,38,0,68879.85,215.1841368,7.962
2708,1,7,87,0,55289.47,215.1841368,7.962
2709,1,7,81,0,29039.19,215.1841368,7.962
2710,1,7,34,0,11695.86,215.1841368,7.962
2711,1,7,95,0,128054.88,215.1841368,7.962
2712,1,7,74,0,10969.87,215.1841368,7.962
2713,1,7,91,0,61103.02,215.1841368,7.962
2714,1,7,4,0,36451.71,215.1841368,7.962
2715,1,7,14,0,13459.55,215.1841368,7.962
2716,1,7,9,0,23809.04,215.1841368,7.962
2717,1,7,79,0,35335.8,215.1841368,7.962
2718,1,7,11,0,33808.27,215.1841368,7.962
2719,1,7,94,0,64090.76,215.1841368,7.962
2720,1,7,25,0,10158.06,215.1841368,7.962
2721,1,7,1,0,16148.87,215.2771754,7.962
2722,1,7,72,0,32577.03,215.2771754,7.962
2723,1,7,46,0,20819.37,215.2771754,7.962
2724,1,7,92,0,134861.72,215.2771754,7.962
2725,1,7,2,0,44623.23,215.2771754,7.962
2726,1,7,97,0,39544.16,215.2771754,7.962
2727,1,7,90,0,81734.19,215.2771754,7.962
2728,1,7,96,0,42248.59,215.2771754,7.962
2729,1,7,82,0,21765.06,215.2771754,7.962
2730,1,7,40,0,54701.65,215.2771754,7.962
2731,1,7,93,0,80746.97,215.2771754,7.962
2732,1,7,12,0,12384.1,215.2771754,7.962
2733,1,7,10,0,31714.81,215.2771754,7.962
2734,1,7,14,0,11578.97,215.2771754,7.962
2735,1,7,38,0,70660.17,215.2771754,7.962
2736,1,7,98,0,10753.17,215.2771754,7.962
2737,1,7,13,0,38193.09,215.2771754,7.962
2738,1,7,11,0,31642.79,215.2771754,7.962
2739,1,7,8,0,35582.39,215.2771754,7.962
2740,1,7,4,0,39149.99,215.2771754,7.962
2741,1,7,80,0,16737.68,215.2771754,7.962
2742,1,7,91,0,69752.06,215.2771754,7.962
2743,1,7,16,0,32379.77,215.2771754,7.962
2744,1,7,87,0,49784.22,215.2771754,7.962
2745,1,7,94,0,68829.04,215.2771754,7.962
2746,1,7,23,0,19567.15,215.2771754,7.962
2747,1,7,95,0,133213.04,215.2771754,7.962
2748,1,7,81,0,30907.17,215.2771754,7.962
2749,1,7,34,0,13311.92,215.2771754,7.962
2750,1,7,5,0,17989.45,215.2771754,7.962
2751,1,7,25,0,10506.09,215.2771754,7.962
2752,1,7,7,0,20691.6,215.2771754,7.962
2753,1,7,79,0,36448.88,215.2771754,7.962
2754,1,7,9,0,24644.78,215.2771754,7.962
2755,1,7,97,0,38860.63,215.3611087,7.962
2756,1,7,72,0,37570.26,215.3611087,7.962
2757,1,7,38,0,81709.41,215.3611087,7.962
2758,1,7,55,0,10956.97,215.3611087,7.962
2759,1,7,96,0,32265.16,215.3611087,7.962
2760,1,7,12,0,10046.0,215.3611087,7.962
2761,1,7,46,0,18825.83,215.3611087,7.962
2762,1,7,13,0,36966.32,215.3611087,7.962
2763,1,7,23,0,18171.24,215.3611087,7.962
2764,1,7,1,0,15654.85,215.3611087,7.962
2765,1,7,16,0,25134.4,215.3611087,7.962
2766,1,7,82,0,18346.17,215.3611087,7.962
2767,1,7,40,0,50544.99,215.3611087,7.962
2768,1,7,4,0,33930.8,215.3611087,7.962
2769,1,7,9,0,17344.99,215.3611087,7.962
2770,1,7,92,0,131780.79,215.3611087,7.962
2771,1,7,8,0,33336.29,215.3611087,7.962
2772,1,7,14,0,11404.37,215.3611087,7.962
2773,1,7,94,0,66176.37,215.3611087,7.962
2774,1,7,93,0,75611.67,215.3611087,7.962
2775,1,7,95,0,127906.5,215.3611087,7.962
2776,1,7,2,0,43260.96,215.3611087,7.962
2777,1,7,91,0,72630.05,215.3611087,7.962
2778,1,7,49,0,11921.08,215.3611087,7.962
2779,1,7,11,0,37603.73,215.3611087,7.962
2780,1,7,81,0,27839.64,215.3611087,7.962
2781,1,7,34,0,10335.62,215.3611087,7.962
2782,1,7,5,0,18444.8,215.3611087,7.962
2783,1,7,90,0,80607.94,215.3611087,7.962
2784,1,7,10,0,28299.95,215.3611087,7.962
2785,1,7,79,0,29505.12,215.3611087,7.962
2786,1,7,87,0,44682.84,215.3611087,7.962
2787,1,7,7,0,14805.42,215.3611087,7.962
2788,1,7,3,0,11578.11,215.3611087,7.962
2789,1,7,97,0,35158.35,215.4222784,7.962
2790,1,7,92,0,118968.09,215.4222784,7.962
2791,1,7,12,0,11455.24,215.4222784,7.962
2792,1,7,72,0,35464.49,215.4222784,7.962
2793,1,7,13,0,37990.15,215.4222784,7.962
2794,1,7,46,0,18212.87,215.4222784,7.962
2795,1,7,90,0,77007.16,215.4222784,7.962
2796,1,7,82,0,17312.56,215.4222784,7.962
2797,1,7,2,0,45113.56,215.4222784,7.962
2798,1,7,38,0,65138.27,215.4222784,7.962
2799,1,7,93,0,67458.01,215.4222784,7.962
2800,1,7,96,0,33359.3,215.4222784,7.962
2801,1,7,16,0,20795.03,215.4222784,7.962
2802,1,7,49,0,10128.42,215.4222784,7.962
2803,1,7,95,0,121483.11,215.4222784,7.962
2804,1,7,91,0,63838.02,215.4222784,7.962
2805,1,7,11,0,33734.44,215.4222784,7.962
2806,1,7,40,0,49585.06,215.4222784,7.962
2807,1,7,1,0,15766.6,215.4222784,7.962
2808,1,7,94,0,64679.25,215.4222784,7.962
2809,1,7,7,0,16002.3,215.4222784,7.962
2810,1,7,79,0,28530.68,215.4222784,7.962
2811,1,7,10,0,29459.23,215.4222784,7.962
2812,1,7,23,0,17140.02,215.4222784,7.962
2813,1,7,3,0,16069.5,215.4222784,7.962
2814,1,7,4,0,34630.02,215.4222784,7.962
2815,1,7,81,0,27636.86,215.4222784,7.962
2816,1,7,8,0,34006.29,215.4222784,7.962
2817,1,7,14,0,11681.04,215.4222784,7.962
2818,1,7,87,0,46947.71,215.4222784,7.962
2819,1,7,5,0,19331.53,215.4222784,7.962
2820,1,7,9,0,16973.16,215.4222784,7.962
2821,1,7,38,0,68425.21,215.4834482,7.962
2822,1,7,92,0,111929.27,215.4834482,7.962
2823,1,7,72,0,36132.57,215.4834482,7.962
2824,1,7,2,0,43191.02,215.4834482,7.962
2825,1,7,13,0,34910.1,215.4834482,7.962
2826,1,7,90,0,73528.32,215.4834482,7.962
2827,1,7,93,0,58927.26,215.4834482,7.962
2828,1,7,10,0,30521.96,215.4834482,7.962
2829,1,7,87,0,43333.7,215.4834482,7.962
2830,1,7,95,0,117284.94,215.4834482,7.962
2831,1,7,46,0,17801.56,215.4834482,7.962
2832,1,7,7,0,16061.11,215.4834482,7.962
2833,1,7,11,0,31884.24,215.4834482,7.962
2834,1,7,82,0,16405.74,215.4834482,7.962
2835,1,7,12,0,11641.86,215.4834482,7.962
2836,1,7,8,0,31981.72,215.4834482,7.962
2837,1,7,49,0,11816.35,215.4834482,7.962
2838,1,7,96,0,33784.54,215.4834482,7.962
2839,1,7,81,0,26624.75,215.4834482,7.962
2840,1,7,3,0,21331.51,215.4834482,7.962
2841,1,7,97,0,32060.9,215.4834482,7.962
2842,1,7,79,0,28715.75,215.4834482,7.962
2843,1,7,16,0,19681.62,215.4834482,7.962
2844,1,7,1,0,15922.41,215.4834482,7.962
2845,1,7,5,0,17406.68,215.4834482,7.962
2846,1,7,91,0,55048.43,215.4834482,7.962
2847,1,7,23,0,17790.7,215.4834482,7.962
2848,1,7,4,0,35555.5,215.4834482,7.962
2849,1,7,9,0,18244.55,215.4834482,7.962
2850,1,7,94,0,60914.58,215.4834482,7.962
2851,1,7,40,0,48943.99,215.4834482,7.962
2852,1,8,97,0,37986.05,215.544618,7.962
2853,1,8,2,0,49359.75,215.544618,7.962
2854,1,8,10,0,32548.48,215.544618,7.962
2855,1,8,90,0,85719.19,215.544618,7.962
2856,1,8,46,0,19741.45,215.544618,7.962
2857,1,8,93,0,74028.8,215.544618,7.962
2858,1,8,16,0,21143.58,215.544618,7.962
2859,1,8,14,0,13330.04,215.544618,7.962
2860,1,8,13,0,42542.66,215.544618,7.962
2861,1,8,25,0,10582.42,215.544618,7.962
2862,1,8,72,0,41315.33,215.544618,7.962
2863,1,8,74,0,10460.68,215.544618,7.962
2864,1,8,49,0,13557.11,215.544618,7.962
2865,1,8,94,0,71058.02,215.544618,7.962
2866,1,8,82,0,20902.12,215.544618,7.962
2867,1,8,12,0,10145.97,215.544618,7.962
2868,1,8,92,0,137310.46,215.544618,7.962
2869,1,8,98,0,10252.87,215.544618,7.962
2870,1,8,95,0,138538.47,215.544618,7.962
2871,1,8,34,0,13498.51,215.544618,7.962
2872,1,8,5,0,21183.42,215.544618,7.962
2873,1,8,96,0,32757.9,215.544618,7.962
2874,1,8,7,0,17388.43,215.544618,7.962
2875,1,8,80,0,18308.8,215.544618,7.962
2876,1,8,9,0,21425.32,215.544618,7.962
2877,1,8,1,0,15295.55,215.544618,7.962
2878,1,8,40,0,56976.03,215.544618,7.962
2879,1,8,91,0,68086.06,215.544618,7.962
2880,1,8,8,0,35484.32,215.544618,7.962
2881,1,8,38,0,96719.55,215.544618,7.962
2882,1,8,4,0,39339.09,215.544618,7.962
2883,1,8,79,0,45837.83,215.544618,7.962
2884,1,8,23,0,20923.11,215.544618,7.962
2885,1,8,81,0,30825.65,215.544618,7.962
2886,1,8,3,0,31248.98,215.544618,7.962
2887,1,8,11,0,33020.31,215.544618,7.962
2888,1,8,87,0,58724.31,215.544618,7.962
2889,1,8,97,0,37747.44,215.6057878,7.962
2890,1,8,49,0,14666.76,215.6057878,7.962
2891,1,8,82,0,18091.77,215.6057878,7.962
2892,1,8,10,0,31383.62,215.6057878,7.962
2893,1,8,1,0,14539.79,215.6057878,7.962
2894,1,8,90,0,88561.84,215.6057878,7.962
2895,1,8,23,0,21142.51,215.6057878,7.962
2896,1,8,46,0,17231.34,215.6057878,7.962
2897,1,8,80,0,20124.61,215.6057878,7.962
2898,1,8,2,0,45341.92,215.6057878,7.962
2899,1,8,16,0,17998.16,215.6057878,7.962
2900,1,8,95,0,138567.1,215.6057878,7.962
2901,1,8,34,0,11185.39,215.6057878,7.962
2902,1,8,8,0,31061.21,215.6057878,7.962
2903,1,8,91,0,71768.89,215.6057878,7.962
2904,1,8,93,0,77994.13,215.6057878,7.962
2905,1,8,74,0,12363.2,215.6057878,7.962
2906,1,8,12,0,11581.03,215.6057878,7.962
2907,1,8,94,0,71110.75,215.6057878,7.962
2908,1,8,14,0,12652.58,215.6057878,7.962
2909,1,8,96,0,32767.41,215.6057878,7.962
2910,1,8,7,0,14088.28,215.6057878,7.962
2911,1,8,92,0,139822.31,215.6057878,7.962
2912,1,8,72,0,39234.13,215.6057878,7.962
2913,1,8,98,0,11003.31,215.6057878,7.962
2914,1,8,38,0,69572.84,215.6057878,7.962
2915,1,8,87,0,40366.17,215.6057878,7.962
